mature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,project_id,n_normal,n_tumor
hsa-mir-338-3p,1683.6212520845202,-1.1649268369001227,0.15273520387674205,-7.627101069902807,2.4009135944180396e-14,1.0073398341797428e-13,TCGA-HNSC,44,515
hsa-mir-338-5p,19.897093764485547,-1.9670909650492876,0.14669498259159974,-13.409394992913208,5.327162619795558e-41,2.0562847712410856e-39,TCGA-HNSC,44,515
hsa-mir-339-3p,43.84204181380633,-0.17190977777406147,0.1267588734506109,-1.3561952161167061,0.17503706373285155,0.21448986222501812,TCGA-HNSC,44,515
hsa-mir-339-5p,157.6146295583416,0.6426017900845843,0.15404227006306206,4.17159387369139,3.0247639614857135e-05,6.177560259965531e-05,TCGA-HNSC,44,515
hsa-mir-340-3p,23.732773203128836,0.04720485851374742,0.11449573502439081,0.41228486374353995,0.6801306415889893,0.7212374386081041,TCGA-HNSC,44,515
hsa-mir-340-5p,76.73563603589253,-0.6281137323960948,0.17518649675660303,-3.585400382021283,0.00033656145844012747,0.000622306855407291,TCGA-HNSC,44,515
hsa-mir-342-5p,27.804043296327496,0.7502168855772873,0.13636041443668193,5.501720485937989,3.761028854120592e-08,9.48860874307548e-08,TCGA-HNSC,44,515
hsa-mir-345-5p,50.62988176995897,0.7386860889375819,0.14923670018046986,4.949761607193801,7.430443923619824e-07,1.717455900908534e-06,TCGA-HNSC,44,515
hsa-mir-34b-3p,18.0002538582654,0.49865532112760774,0.23858345945789486,2.090066605038939,0.03661181701942028,0.05120348322281242,TCGA-HNSC,44,515
hsa-mir-34c-3p,72.7938809577668,-0.5158781621290718,0.2269620024313035,-2.2729714956811637,0.023027897718588788,0.03316704671408684,TCGA-HNSC,44,515
hsa-mir-34c-5p,101.11150306350103,0.17732314679186845,0.22865447879836145,0.7755069908262788,0.43804013618178594,0.49295478882265126,TCGA-HNSC,44,515
hsa-mir-361-3p,734.8351639479558,0.0915201075933781,0.10472595784867754,0.873900888312895,0.3821722309064446,0.4377403000886873,TCGA-HNSC,44,515
hsa-mir-361-5p,963.5962771315997,-0.1270976464266475,0.07637618757444946,-1.6641004279345069,0.09609236157278275,0.12282003830163624,TCGA-HNSC,44,515
hsa-mir-362-5p,38.19075136899677,-0.15822280686331383,0.17036099124692988,-0.9287502127407655,0.3530185517433466,0.40920468760640183,TCGA-HNSC,44,515
hsa-mir-363-3p,56.82675755534287,0.14343021906195483,0.25557435164111797,0.5612074065372651,0.5746561544306177,0.6230822348601641,TCGA-HNSC,44,515
hsa-mir-365a-3p,297.4834040415496,0.3279224672466285,0.14204442967818132,2.308590826050526,0.0209662975015124,0.030435263680337953,TCGA-HNSC,44,515
hsa-mir-365b-3p,297.4413654902284,0.32787151233274886,0.14203036063793179,2.3084607464214577,0.02097352367608781,0.030435263680337953,TCGA-HNSC,44,515
hsa-mir-369-3p,34.821503695275354,-1.473767777651094,0.17144154317379762,-8.596328231583128,8.230717056985926e-18,4.5386525485665254e-17,TCGA-HNSC,44,515
hsa-mir-369-5p,20.967029663442567,-1.6337001712091823,0.18632907850818853,-8.76782187884532,1.8215569842325292e-18,1.0190159361068932e-17,TCGA-HNSC,44,515
hsa-mir-370-3p,22.810116337091866,-0.33896202668263936,0.19456027575712714,-1.7421954474703323,0.08147425033394175,0.106606985182717,TCGA-HNSC,44,515
hsa-mir-372-3p,1.356062784300638,0.23776450685040115,0.319694627081292,0.7437238123803138,0.45704358034511894,0.512845412829116,TCGA-HNSC,44,515
hsa-mir-373-3p,0.39098590969383756,1.0516807423567294,0.8695202401194535,1.2094954134848557,0.22647257209283322,0.2723315041365533,TCGA-HNSC,44,515
hsa-mir-374a-3p,4188.7495133538305,-0.48700847074443393,0.10155057306961436,-4.795723510201983,1.6208872402844295e-06,3.637572527615057e-06,TCGA-HNSC,44,515
hsa-mir-374a-5p,157.1782185850622,-0.8532706848643388,0.08561781970913428,-9.966040805093126,2.146140536661006e-23,1.8008918416329311e-22,TCGA-HNSC,44,515
hsa-mir-374b-5p,223.31443621309555,-0.5309104099393949,0.08378068383564749,-6.336907096400425,2.3442324411820167e-10,7.181537478541734e-10,TCGA-HNSC,44,515
hsa-mir-375-3p,9929.40964292473,-3.6718209072403947,0.3330234422458663,-11.025713032326248,2.8723311242286844e-28,3.0797772609785335e-27,TCGA-HNSC,44,515
hsa-mir-376a-3p,5.394338136900093,-1.5560870077028384,0.25115224718299994,-6.1957916966954665,5.799278186984711e-10,1.683098782087292e-09,TCGA-HNSC,44,515
hsa-mir-376b-3p,6.047050504270798,-0.7144411015871017,0.22044799735928744,-3.2408600220699735,0.0011916968525206412,0.0020264096258721036,TCGA-HNSC,44,515
hsa-mir-376c-3p,32.68835356223381,-2.097860859006319,0.1847917477589611,-11.35256787409538,7.201610960649141e-30,8.423702517607784e-29,TCGA-HNSC,44,515
hsa-mir-377-3p,6.015107354092721,-1.0092021110180285,0.18638091854622574,-5.414728711983081,6.138169871877424e-08,1.518803570861978e-07,TCGA-HNSC,44,515
hsa-mir-377-5p,13.08402848628818,-2.062343346861558,0.2026157542581307,-10.178593241244956,2.4710773892915253e-24,2.1196352717033972e-23,TCGA-HNSC,44,515
hsa-mir-378a-3p,6379.283199536535,-2.1099110070383573,0.1824448372899097,-11.564651751069572,6.224331378889339e-31,8.121372367624916e-30,TCGA-HNSC,44,515
hsa-mir-378a-5p,746.2825713165636,-1.9892232621356358,0.14536985101389874,-13.683877697208667,1.2674902995816452e-42,6.115640695481438e-41,TCGA-HNSC,44,515
hsa-mir-379-3p,4.583955014192339,-2.32192504124412,0.23624022329611122,-9.828660881063184,8.47380109760574e-23,6.959334518459183e-22,TCGA-HNSC,44,515
hsa-mir-379-5p,5378.957650940349,-1.9134970047145943,0.17860839470688347,-10.713365448778926,8.809969250734157e-27,8.719610591752269e-26,TCGA-HNSC,44,515
hsa-mir-381-3p,544.9253616444945,-3.4231078538548947,0.212512066716139,-16.107828165952,2.2478110482168325e-58,2.1691376615292433e-56,TCGA-HNSC,44,515
hsa-mir-382-3p,10.300789311958262,-0.6578465921136947,0.1742273482001462,-3.7757940926586553,0.00015949871186395507,0.00030478466722518147,TCGA-HNSC,44,515
hsa-mir-382-5p,81.33464647587942,-0.5792574116042221,0.15829110309532926,-3.659443899733076,0.0002527631688436114,0.00047593455206650727,TCGA-HNSC,44,515
hsa-mir-383-5p,1.4916897792019295,-1.987281641495425,0.6338900108927152,-3.1350575136792447,0.0017182042162301372,0.002846467070664519,TCGA-HNSC,44,515
hsa-mir-3909,2.0939166706900676,-0.36210292563967816,0.19991560945857134,-1.8112789022345803,0.07009768982306379,0.09298181536667567,TCGA-HNSC,44,515
hsa-mir-409-3p,94.41068547298083,-0.26321709462158305,0.16212261899817512,-1.623567989760552,0.10446804180193481,0.13264692149850932,TCGA-HNSC,44,515
hsa-mir-409-5p,32.983424413025,0.2633686802809331,0.17299267134334842,1.522426807076759,0.12790217212759863,0.15874674739952757,TCGA-HNSC,44,515
hsa-mir-410-3p,71.97839782872798,-2.1303361144079496,0.2073302429645385,-10.275086181094764,9.126283464785353e-25,8.006239585016242e-24,TCGA-HNSC,44,515
hsa-mir-411-3p,7.9595815530000325,-2.1510858931686365,0.2205818599718475,-9.751871225689982,1.8109888518405124e-22,1.3980833936208755e-21,TCGA-HNSC,44,515
hsa-mir-411-5p,56.33812997842405,-2.555309045298085,0.20901504231706994,-12.225479166335566,2.2723780716998234e-34,4.3856896783806596e-33,TCGA-HNSC,44,515
hsa-mir-412-5p,27.424712025945972,-0.5909855144593849,0.24147419219618235,-2.4474065285587407,0.014388844170673813,0.021444377798764833,TCGA-HNSC,44,515
hsa-mir-421,13.670285195280574,0.7854774461336643,0.15373166246004008,5.109405789050358,3.231735871812898e-07,7.560303312241083e-07,TCGA-HNSC,44,515
hsa-mir-423-5p,230.1329454416207,0.4143200446950588,0.10846786917359841,3.819749091152113,0.00013358749438909743,0.000257823864170958,TCGA-HNSC,44,515
hsa-mir-424-3p,17.291023866048487,1.8258202410430955,0.19174028929471965,9.522360938115977,1.6928850732063692e-21,1.166881496888676e-20,TCGA-HNSC,44,515
hsa-mir-424-5p,437.6093440755124,1.4677809929997823,0.15503620504753046,9.467343402463928,2.8705111352532714e-21,1.8779954206911235e-20,TCGA-HNSC,44,515
hsa-mir-425-3p,26.813595468897265,-0.24618502106423243,0.10911538840178103,-2.2561897516942175,0.024058750102597993,0.03452296483123727,TCGA-HNSC,44,515
hsa-mir-425-5p,1089.781868827106,0.8140411483176527,0.1529227517707263,5.323218022770913,1.0194743333290806e-07,2.4442055445032614e-07,TCGA-HNSC,44,515
hsa-mir-429,437.48333307409604,-0.08690512990361265,0.16153185784662868,-0.538006131187616,0.5905728157506891,0.6349891556539442,TCGA-HNSC,44,515
hsa-mir-431-3p,43.096329474400186,-1.4985356232740652,0.21714957243104943,-6.9009374805464505,5.166046675430203e-12,1.796481096140593e-11,TCGA-HNSC,44,515
hsa-mir-431-5p,13.88211905608854,0.27439315599664965,0.22618086767549644,1.2131581190603786,0.2250693729330765,0.27148993110052355,TCGA-HNSC,44,515
hsa-mir-432-5p,37.23020681705494,-1.283982916310577,0.20446519172039518,-6.279713947919386,3.391965279988421e-10,1.0228895297465082e-09,TCGA-HNSC,44,515
hsa-mir-433-3p,3.793281552105467,-1.5017376859042213,0.22864467338177102,-6.5679976869469865,5.099633323819623e-11,1.668185138130826e-10,TCGA-HNSC,44,515
hsa-mir-449a,2.150314496309863,-0.9161697477683206,0.4634606254845724,-1.9768016901336916,0.04806405058883491,0.0657897997421641,TCGA-HNSC,44,515
hsa-mir-449c-5p,0.2610854442687527,0.2164517125783703,0.98731933556732,0.21923171640712955,0.8264695502522317,0.8598847611788717,TCGA-HNSC,44,515
hsa-mir-450a-5p,36.150120189518766,1.6789294206601724,0.16006282372994243,10.489190316252683,9.685480496839333e-26,8.90141778995234e-25,TCGA-HNSC,44,515
hsa-mir-450b-5p,57.75667547362408,1.126269733709796,0.14336531881407258,7.855942727476729,3.967763575756795e-15,1.8677521222464913e-14,TCGA-HNSC,44,515
hsa-mir-452-5p,1012.4347696590761,0.3142978463957729,0.1651244534793027,1.9033997677101662,0.05698840132175709,0.0769144157699239,TCGA-HNSC,44,515
hsa-mir-454-3p,35.660008849762264,1.3587018194581828,0.14453540136707832,9.400477714158562,5.4315897185476695e-21,3.4943227189323344e-20,TCGA-HNSC,44,515
hsa-mir-455-3p,1685.8958874213224,2.6893554731969713,0.16422804480745437,16.37573823855754,2.850279403168997e-60,5.501039248116164e-58,TCGA-HNSC,44,515
hsa-mir-455-5p,273.65801102000376,1.2903134796937417,0.13301831894264776,9.700269030238413,3.0070468823034587e-22,2.275921757978696e-21,TCGA-HNSC,44,515
hsa-mir-4661-5p,15.828212367774231,0.5949962991739998,0.16764610702126484,3.5491208817543747,0.0003865195997575269,0.0007004533591850018,TCGA-HNSC,44,515
hsa-mir-483-3p,11.511714387832649,0.9034225426367715,0.23481482518152844,3.847382898155438,0.00011938630881976506,0.0002321110435309624,TCGA-HNSC,44,515
hsa-mir-483-5p,7.579109273837686,0.741355832131098,0.23565197419047046,3.145977599711862,0.0016553268319222175,0.0027578405412788825,TCGA-HNSC,44,515
hsa-mir-485-3p,17.230531262736726,0.33477452215997916,0.2070889428910507,1.6165736204279324,0.10597034995858591,0.13411329535742347,TCGA-HNSC,44,515
hsa-mir-485-5p,1.2952432982837057,-0.8900680400027372,0.26632796714103485,-3.3419999016903796,0.0008317709018074599,0.001446232288728286,TCGA-HNSC,44,515
hsa-mir-486-5p,1067.450311394231,-2.1993146790860445,0.21011048730510032,-10.467419819423062,1.2192088521992506e-25,1.0944525975556064e-24,TCGA-HNSC,44,515
hsa-mir-487a-3p,2.3754439402485983,-0.31885283518625906,0.2627290093975568,-1.2136186861032034,0.22489336811398009,0.27148993110052355,TCGA-HNSC,44,515
hsa-mir-487a-5p,2.791182736870219,-0.982614763750069,0.2166261146306705,-4.535994034815911,5.7332800512549615e-06,1.2432843257215817e-05,TCGA-HNSC,44,515
hsa-mir-487b-3p,22.982078774065332,-1.4988587405881049,0.1698064531936825,-8.826865601382625,1.076500312057774e-18,6.201927170959714e-18,TCGA-HNSC,44,515
hsa-mir-493-3p,25.07941504932109,-0.6711415512498651,0.1866902224392845,-3.594947515090857,0.00032445698008410647,0.0006050260594805077,TCGA-HNSC,44,515
hsa-mir-493-5p,43.92312782673238,-1.1345707194897858,0.18642139293718754,-6.0860542967408575,1.157272094934882e-09,3.2846105047416508e-09,TCGA-HNSC,44,515
hsa-mir-494-3p,8.073742384152235,-0.3579373606353695,0.20536057267380464,-1.7429702107615288,0.08133881845274568,0.106606985182717,TCGA-HNSC,44,515
hsa-mir-495-3p,33.38693937040361,-1.814646582524976,0.18844587121553685,-9.629537494347414,5.9998919241585975e-22,4.288811634676331e-21,TCGA-HNSC,44,515
hsa-mir-497-5p,48.039688575163055,-1.0016142122546527,0.11878073654598077,-8.43246338910284,3.38463699710515e-17,1.7896847683323123e-16,TCGA-HNSC,44,515
hsa-mir-498-5p,0.338762245990141,0.6062675278045174,0.7089925452662387,0.8551112869273593,0.39248954168135897,0.4469054958377716,TCGA-HNSC,44,515
hsa-mir-499a-5p,8.198797117649683,-3.4503102508593044,0.4540954302937893,-7.59820518041116,3.002659961118895e-14,1.2462653171955842e-13,TCGA-HNSC,44,515
hsa-mir-500a-5p,18.03638825709542,0.4060833589398964,0.14348434739484228,2.830157897449472,0.0046525036958130995,0.007420935647040729,TCGA-HNSC,44,515
hsa-mir-500b-5p,18.035466624816856,0.40455263999709795,0.1435088649796877,2.819008010789845,0.004817231587899996,0.007652063345388471,TCGA-HNSC,44,515
hsa-mir-501-3p,158.06794166337787,0.5735877200693053,0.12037239608802683,4.765110097582902,1.887505570680149e-06,4.211428614349928e-06,TCGA-HNSC,44,515
hsa-mir-501-5p,11.067827048763396,0.6507791043774666,0.14419742427618845,4.513111850950938,6.3883309249064805e-06,1.3699420761188341e-05,TCGA-HNSC,44,515
hsa-mir-502-3p,34.527738005060044,-0.3490103477223411,0.0793953553611764,-4.395853461889081,1.1033835521739871e-05,2.3147067996693427e-05,TCGA-HNSC,44,515
hsa-mir-503-5p,36.17771453630326,2.7357769835404424,0.2103481071959043,13.005950089165866,1.1318342505982318e-38,3.6407335060909785e-37,TCGA-HNSC,44,515
hsa-mir-504-5p,2.144116192691711,-1.2699866854631994,0.30193918120950153,-4.206100978269577,2.5981418148527862e-05,5.3630093076640396e-05,TCGA-HNSC,44,515
hsa-mir-505-3p,139.64967674748254,0.7699724837591445,0.09959706489160605,7.7308752481523895,1.0680965492790672e-14,4.7389111266864364e-14,TCGA-HNSC,44,515
hsa-mir-505-5p,23.364327753996488,0.9039390830450826,0.14201559022450932,6.365069367497366,1.9520149596875164e-10,6.027822195515051e-10,TCGA-HNSC,44,515
hsa-mir-506-3p,2.278255176720579,0.3904989084147922,0.6305410168424708,0.619307702408123,0.5357136712595689,0.589132413407959,TCGA-HNSC,44,515
hsa-mir-507,0.5157379008964522,0.6097787909517735,1.071294524136038,0.5691980843863073,0.5692217205224812,0.6189284059765571,TCGA-HNSC,44,515
hsa-mir-508-3p,80.19756932730839,-0.2754856538841139,0.3517686107814998,-0.7831445030643486,0.43354226007109753,0.48931962686387037,TCGA-HNSC,44,515
hsa-mir-508-5p,4.501946131389297,0.5140580895037823,0.5995055464625542,0.857470114391829,0.3911851244670238,0.4467380415510982,TCGA-HNSC,44,515
hsa-mir-509-3-5p,2.2034580956997067,0.009862329109370589,0.6670479093653499,0.014785038632013577,0.9882036757204468,0.9882036757204468,TCGA-HNSC,44,515
hsa-mir-509-3p,36.46666206697506,0.25302557798067604,0.38341186048255865,0.6599315359264587,0.5092977656214055,0.5632920846127866,TCGA-HNSC,44,515
hsa-mir-511-5p,59.77828337010915,0.2832077654164937,0.16147611384383168,1.7538678549719884,0.07945315276819122,0.10467207156492085,TCGA-HNSC,44,515
hsa-mir-512-3p,4.4493288275459095,1.3742638458993868,0.33269845398228365,4.13065894791494,3.6172488973165837e-05,7.348726707180007e-05,TCGA-HNSC,44,515
hsa-mir-513a-5p,0.532724054145092,1.4499278993861164,1.1012014730616058,1.3166781327988666,0.1879465364603149,0.22958026289139732,TCGA-HNSC,44,515
hsa-mir-513c-5p,1.1193511472040345,1.8694374423678275,0.7731388169597678,2.417984198127654,0.015606754545725587,0.022905731006274053,TCGA-HNSC,44,515
hsa-mir-514a-3p,46.68150161383043,0.22266413761958093,0.3828382517164814,0.5816141323946891,0.5608266214981481,0.611522813271992,TCGA-HNSC,44,515
hsa-mir-514a-5p,1.004630568504199,0.10202189172104117,0.791368169641089,0.12891836648839616,0.8974222435875742,0.9164153069439249,TCGA-HNSC,44,515
hsa-mir-514b-5p,0.7342829713735258,1.8477233749734532,0.9499571954484853,1.9450596130293245,0.05176780395842023,0.07036046594348665,TCGA-HNSC,44,515
hsa-mir-515-5p,0.7635090703769679,0.2696131691292575,0.5548497122998318,0.4859210758382135,0.6270231248276277,0.6685937187388517,TCGA-HNSC,44,515
