MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT025337,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MRE11A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025338,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CAPRIN1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025339,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TGM2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025340,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,EPS8L2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025341,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CAPN1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025342,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,G3BP2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025343,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AP2A2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025344,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ZFR,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025345,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GDI1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025346,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,IRGQ,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025347,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ESYT2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025348,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SUGT1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025349,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AL,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025350,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIF2A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025351,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AKR1A1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025352,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HUWE1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025353,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4C,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025354,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4F,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025355,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,APOL2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025356,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TJP2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025357,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NSUN5,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025358,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HDLBP,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025359,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DDAH1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025360,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PYGB,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025361,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MKI67,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025362,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,QDPR,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025363,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GAPVD1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025364,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PROSC,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025365,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,UBAP2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025366,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,LRRFIP1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025367,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CDC23,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025368,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CYB5B,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025369,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PLCG1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025370,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAGI1,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025371,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PROSER1,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025372,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PUM2,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025373,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,B4GALT3,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025374,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FUT10,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025375,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TNRC18,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025376,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TSPAN14,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025377,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NCBP2,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025378,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ZNF644,0,0,0,0,1,0,1,0,0,2,3,Tier C: Middle
MIRT025379,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HPRT1,0,0,1,0,0,0,0,0,0,1,1,Tier D: Low
MIRT025380,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,LEF1,1,1,0,1,0,0,0,0,1,4,2,Tier B: High
MIRT025381,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ACSL1,1,0,0,0,0,0,0,0,1,2,1,Tier C: Middle
MIRT025382,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NCAPG,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025383,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ERLIN1,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025384,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PLIN3,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025385,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CPT2,0,0,0,0,0,0,0,0,1,1,2,Tier D: Low
MIRT025386,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MCMBP,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025387,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H2AA3,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025388,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AA,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025389,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SLC2A3,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025390,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DHX38,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025391,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CDKN2AIP,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025392,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RBCK1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025393,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AKR7L,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025394,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,C12orf5,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025395,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CYP51A1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025396,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,VPS45,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025397,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H4B,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025398,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FXR1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025399,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PRIM1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025400,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MCM2,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025401,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,H3F3A,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025402,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H1D,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025403,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CTNNB1,0,1,1,0,0,0,0,0,1,3,1,Tier C: Middle
MIRT025404,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TCOF1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025405,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SMARCA4,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025406,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H3I,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025407,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4E,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025408,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SERPINB1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025409,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NDRG1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025410,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H3H,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025411,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,UBQLN2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025412,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AFAP1L2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025413,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PUS7,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025414,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CDC20,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025415,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H2BE,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025416,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,IGF2BP3,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025417,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GEMIN5,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025418,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,POP1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025419,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FAM3C,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025420,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,EPHA2,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025421,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ADNP,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025422,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SMARCC1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025423,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4H,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025424,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SURF4,0,0,0,0,0,0,0,1,1,2,3,Tier C: Middle
MIRT025425,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,XRN1,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025426,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PPP3R1,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025427,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FIGN,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025428,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SENP1,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025429,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TPPP,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025430,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FAM76A,0,0,0,0,0,0,0,1,1,2,3,Tier C: Middle
MIRT025431,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,LDHA,1,0,0,0,0,0,0,1,1,3,3,Tier B: High
MIRT025432,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RSU1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025433,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,POLR2A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025434,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SMARCC2,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025435,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TMOD2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025436,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SEPT1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025437,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GIGYF2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025438,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,H3F3AP6,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025439,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KLC1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025440,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NUFIP2,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025441,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AG,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025442,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PPP6R3,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025443,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ADARB1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025444,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,UBE3C,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025445,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GFPT1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025446,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AK,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025447,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TXNRD1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025448,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CHERP,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025449,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H3D,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025450,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TFRC,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025451,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H3C,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025452,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CORO1B,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025453,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RCN1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025454,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ME1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025455,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DUT,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025456,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SAA1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025457,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CARF,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025458,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H3C,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025459,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KTN1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025460,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2BJ,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025461,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4B,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025462,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,STRAP,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025463,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GDE1,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025464,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,EIF4G1,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025465,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SLC4A7,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025466,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TATDN2,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025467,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,POGZ,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025468,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIAA1307,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025469,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MCM7,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025470,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CKAP5,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025471,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SH3BGRL3,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025472,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2BA,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025473,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CTTN,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025474,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DDX10,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025475,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RTN4,0,0,0,0,1,0,0,0,1,2,2,Tier D: Low
MIRT025476,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,S100A2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025477,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AH,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025478,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SLC2A14,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025479,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CAPZB,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025480,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TES,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025481,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FEN1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025482,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GPI,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025483,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DDX24,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025484,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NELFCD,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025485,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H3A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025486,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H2AA4,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025487,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TYMS,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025488,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,EFHD2,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025489,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PKP2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025490,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,LARP1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025491,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DDX21,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025492,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FAH,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025493,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CAPG,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025494,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GYG1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025495,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KBTBD6,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT025496,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,VPS37B,0,0,0,0,1,0,1,0,0,2,3,Tier C: Middle
MIRT025497,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FAM104A,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT025498,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MYOF,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025499,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CMAS,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025500,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAP4,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025501,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AD,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025502,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GTF3C1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025503,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H3D,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025504,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ACSL6,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025505,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CDC5L,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025506,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIAA0432,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025507,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MMS19,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025508,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SLC6A16,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025509,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NT5E,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025510,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,IMMT,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025511,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NUP98,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025512,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIAA0061,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025513,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,IMPDH1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025514,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DCTPP1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025515,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DTYMK,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025516,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TMOD3,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025517,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PTMS,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025518,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AM,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025519,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AJ,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025520,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,USP47,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025521,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MCM5,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025522,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,VCL,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025523,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MYO1C,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025524,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TMEM109,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025525,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST4H4,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025526,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PRKRIR,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025527,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIAA0196,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
