MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT554538,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RUFY2,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT554561,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RRN3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT554757,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RHOC,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT555471,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,POLR3A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT556161,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MECP2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT556189,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MCC,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT556599,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LEPROT,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT556911,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ISOC1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT557031,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,HOXD11,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT557599,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GNPTAB,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT557762,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FRS2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT557891,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FEM1B,0,0,0,0,1,0,1,1,1,3,5,Tier B: High
MIRT558273,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DYNC1LI2,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT558344,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DNAJC28,0,0,0,0,1,0,1,1,1,3,5,Tier B: High
MIRT558782,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CFL2,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT558942,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CBX1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT559448,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ARSJ,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT561250,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF354B,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT562222,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,HMGB2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT562427,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,EFCAB14,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT562561,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CCDC71L,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT562972,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LRPAP1,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT563386,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DSPP,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT564690,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF35,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT564798,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZBTB7A,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT565702,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SESN3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT565914,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SCAMP2,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT566148,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RACGAP1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT566572,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,OTUD4,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT566883,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LRP12,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT567060,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,KCNB1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT567120,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ITGB1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT567550,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FGFR1OP,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT567631,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FAM210A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT567692,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,EIF4A2,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT567851,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DCAF8,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT567926,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CRK,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT567999,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,COX6B1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT568187,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CCDC6,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT568277,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,BICD2,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT571685,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RRAS2,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT571701,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RPRD2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT571731,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RPL17-C18orf32,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT571870,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,NKIRAS1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT572216,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C18orf32,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT572683,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,AGMAT,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT573712,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RBM12B,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT573923,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SNAP47,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT574722,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,HAUS8,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT608375,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,PIWIL2,0,0,0,0,1,0,1,0,0,2,7,Tier C: Middle
MIRT608755,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MYH9,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT608981,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,PRKCB,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT611006,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,BRI3BP,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT611843,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FEM1A,0,0,0,0,1,0,1,0,0,2,5,Tier C: Middle
MIRT612618,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RANGAP1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT614270,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,WDR53,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT615183,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SPIB,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT615454,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FAXC,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT616179,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,TCEB1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT616443,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FAM126B,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT619848,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,POLM,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT620984,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,TM4SF5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT624432,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CBX8,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT625086,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C15orf41,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT626045,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ATAT1,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT626228,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,PNRC1,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT626937,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,HIST1H2BG,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT628572,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MELK,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT633129,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CBX5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT634105,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,APOH,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT634462,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,PAK6,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT634653,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,HIP1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT634962,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GTF2H2C,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT640019,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,OSTM1,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT641713,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SPCS1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT641805,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,USP32,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT645222,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,POLR3F,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT662414,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ICA1L,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT664235,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LSM3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT664401,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CYB5A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT664801,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LIAS,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT673141,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MFSD2A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT675846,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DHODH,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT677162,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DEGS1,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT677268,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C15orf40,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT678755,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SRCAP,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT680381,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GATAD1,0,0,0,0,1,0,1,1,1,3,5,Tier B: High
MIRT680708,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF785,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT680786,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,WDR73,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT681418,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RMND1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT681711,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ABI2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT681848,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,N4BP2L2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT682339,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RAB42,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT683337,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C19orf40,0,0,0,0,1,0,0,0,0,1,1,Tier C: Middle
MIRT683407,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ESR2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT683511,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF7,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT683543,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C11orf54,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT683894,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,OCIAD1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT683967,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MYLK3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT683996,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,QRFPR,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684099,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,TLR7,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684152,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CEP104,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684377,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,BCAS4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684593,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ORAI2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684636,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GTF2IRD2B,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684667,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,PDE4C,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684732,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LRRD1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684761,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DNAJB13,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684806,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MYO1F,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT684938,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CD28,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685214,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DCTN5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685267,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,F2RL1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685335,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ASB16,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685370,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CCL5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685538,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MSH3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685597,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,KCNK6,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685728,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,BHMT2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685761,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C12orf65,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685802,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF426,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685901,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RTN2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT685974,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,PTGIS,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686125,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,TNIP3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686175,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,HS3ST1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686302,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,WWC1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686340,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,VPS53,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686463,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LINC00598,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686509,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,TRIOBP,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686546,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,TRAF3IP2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686601,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,TMOD3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686846,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SLC7A11,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT686899,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SLC1A5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686929,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SGTB,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT686999,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SERINC1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT687063,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RNF115,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT687098,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RABGAP1L,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT687273,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,PDHB,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT687614,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MANEAL,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT687669,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LRIF1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT687877,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ISCA2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT688002,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GTF2IRD2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT688142,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GEMIN8,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT688236,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FKBP14,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT688294,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FAM213A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT688476,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DNAJB4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT688525,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,DDI2,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT688685,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CPT1A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT688718,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CPS1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT688849,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CAPZA2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT689131,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZBTB25,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT689193,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF665,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT689818,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GTF2H3,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT689863,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,HIST1H2BJ,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT690758,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,IRAK4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT691003,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF578,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT691095,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,NUGGC,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT691352,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,KIAA1841,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT691515,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,FOXRED2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT691597,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CCDC125,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT691633,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,IPP,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692093,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ACOT9,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692130,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,CXorf38,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT692339,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RFK,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692401,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LY6G5B,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692462,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,METTL8,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692565,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,PARD3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692626,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GDF5OS,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692807,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SYNPO2L,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692838,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C1orf50,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692900,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RBM41,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT693010,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,LGSN,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT693160,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,THEM4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT693371,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,RNF34,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT694132,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF446,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT694216,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF347,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT694682,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C14orf119,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT694836,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,STX4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT694958,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ANKS4B,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT695202,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SLC25A33,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT695684,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,MAN2B2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT695855,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ABCG8,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT695947,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZNF174,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT696205,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,GNB5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT696466,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SUGP1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT696882,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,UBOX5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT696929,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,C14orf105,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT697268,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZYG11A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT697413,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,ZMAT3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT698008,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,TSPAN6,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT699293,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SLC6A4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT699338,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SLC35F5,0,0,0,0,1,0,1,1,1,3,5,Tier B: High
MIRT699656,Homo sapiens,Homo sapiens,hsa-miR-106a-5p,SH3BP5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
