MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT1087357,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KIAA0415,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1090164,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KIAA1377,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1090569,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KIAA1456,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1090706,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KIAA1462,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1092767,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KIAA2013,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1093178,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KIF11,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1093689,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KIF1B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1095024,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KIF5B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1096583,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KLF4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1097077,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KLHDC10,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1098329,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KLHL28,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1098594,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KLHL3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1100662,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KRBA2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1100810,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KREMEN1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
